Series Name,Series Code,Country Name,Country Code,2014 [YR2014]
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Singapore,SGP,299095084828.978
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Sint Maarten (Dutch part),SXM,1416390014.31012
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Slovak Republic,SVK,84532913950.0738
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Slovenia,SVN,42175395368.8082
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Solomon Islands,SLB,1286348801.55569
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Somalia,SOM,6353024506.50769
GDP (constant 2015 US$),NY.GDP.MKTP.KD,South Africa,ZAF,342186555600.731
GDP (constant 2015 US$),NY.GDP.MKTP.KD,South Sudan,SSD,13449448810.7001
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Spain,ESP,1151939554049.61
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Sri Lanka,LKA,81704500476.9099
GDP (constant 2015 US$),NY.GDP.MKTP.KD,St. Kitts and Nevis,KNA,950241063.585695
GDP (constant 2015 US$),NY.GDP.MKTP.KD,St. Lucia,LCA,1805385996.50746
GDP (constant 2015 US$),NY.GDP.MKTP.KD,St. Martin (French part),MAF,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,St. Vincent and the Grenadines,VCT,765242794.423219
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Sudan,SDN,83391737055.2688
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Suriname,SUR,5307273853.02397
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Sweden,SWE,483402482698.498
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Switzerland,CHE,682887233860.616
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Syrian Arab Republic,SYR,17186770359.6925
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Tajikistan,TJK,7801816908.38389
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Tanzania,TZA,44662433111.6494
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Thailand,THA,389101609925.933
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Timor-Leste,TLS,1551797202.72115
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Togo,TGO,5457063875.62041
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Tonga,TON,431941210.248309
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Trinidad and Tobago,TTO,27237849472.5748
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Tunisia,TUN,45340730364.5112
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Turkiye,TUR,814741000960.492
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Turkmenistan,TKM,33614755226.4132
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Turks and Caicos Islands,TCA,846311282.16842
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Tuvalu,TUV,33339111.9237362
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Uganda,UGA,30789849487.5724
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Ukraine,UKR,100891035818.548
GDP (constant 2015 US$),NY.GDP.MKTP.KD,United Arab Emirates,ARE,346742821770.78
GDP (constant 2015 US$),NY.GDP.MKTP.KD,United Kingdom,GBR,2864315928147.17
GDP (constant 2015 US$),NY.GDP.MKTP.KD,United States,USA,17726282036000
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Uruguay,URY,57467273107.5946
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Uzbekistan,UZB,80392884497.1355
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Vanuatu,VUT,728201782.68015
GDP (constant 2015 US$),NY.GDP.MKTP.KD,"Venezuela, RB",VEN,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Viet Nam,VNM,223632762207.56
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Virgin Islands (U.S.),VIR,3678637139.8079
GDP (constant 2015 US$),NY.GDP.MKTP.KD,West Bank and Gaza,PSE,13471100000
GDP (constant 2015 US$),NY.GDP.MKTP.KD,"Yemen, Rep.",YEM,58946214923.8994
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Zambia,ZMB,20648211567.0616
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Zimbabwe,ZWE,19567149970.4202
"Population, total",SP.POP.TOTL,Afghanistan,AFG,32716210
"Population, total",SP.POP.TOTL,Albania,ALB,2889104
"Population, total",SP.POP.TOTL,Algeria,DZA,38760168
"Population, total",SP.POP.TOTL,American Samoa,ASM,52217
"Population, total",SP.POP.TOTL,Andorra,AND,71621
"Population, total",SP.POP.TOTL,Angola,AGO,27128337
"Population, total",SP.POP.TOTL,Antigua and Barbuda,ATG,89236
"Population, total",SP.POP.TOTL,Argentina,ARG,42669500
"Population, total",SP.POP.TOTL,Armenia,ARM,2889930
"Population, total",SP.POP.TOTL,Aruba,ABW,103594
"Population, total",SP.POP.TOTL,Australia,AUS,23475686
"Population, total",SP.POP.TOTL,Austria,AUT,8546356
"Population, total",SP.POP.TOTL,Azerbaijan,AZE,9535079
"Population, total",SP.POP.TOTL,"Bahamas, The",BHS,389131
"Population, total",SP.POP.TOTL,Bahrain,BHR,1311134
"Population, total",SP.POP.TOTL,Bangladesh,BGD,155961299
"Population, total",SP.POP.TOTL,Barbados,BRB,277493
"Population, total",SP.POP.TOTL,Belarus,BLR,9448515
"Population, total",SP.POP.TOTL,Belgium,BEL,11209057
"Population, total",SP.POP.TOTL,Belize,BLZ,352335
"Population, total",SP.POP.TOTL,Benin,BEN,10614844
"Population, total",SP.POP.TOTL,Bermuda,BMU,65138
"Population, total",SP.POP.TOTL,Bhutan,BTN,736357
"Population, total",SP.POP.TOTL,Bolivia,BOL,10916987
"Population, total",SP.POP.TOTL,Bosnia and Herzegovina,BIH,3571068
"Population, total",SP.POP.TOTL,Botswana,BWA,2260376
"Population, total",SP.POP.TOTL,Brazil,BRA,203459650
"Population, total",SP.POP.TOTL,British Virgin Islands,VGB,28971
"Population, total",SP.POP.TOTL,Brunei Darussalam,BRN,416656
"Population, total",SP.POP.TOTL,Bulgaria,BGR,7223938
"Population, total",SP.POP.TOTL,Burkina Faso,BFA,18169842
"Population, total",SP.POP.TOTL,Burundi,BDI,10494913
"Population, total",SP.POP.TOTL,Cabo Verde,CPV,546076
"Population, total",SP.POP.TOTL,Cambodia,KHM,15210817
"Population, total",SP.POP.TOTL,Cameroon,CMR,22299585
"Population, total",SP.POP.TOTL,Canada,CAN,35437435
"Population, total",SP.POP.TOTL,Cayman Islands,CYM,59559
"Population, total",SP.POP.TOTL,Central African Republic,CAF,4798734
"Population, total",SP.POP.TOTL,Chad,TCD,13697126
"Population, total",SP.POP.TOTL,Channel Islands,CHI,160912
"Population, total",SP.POP.TOTL,Chile,CHL,17687108
"Population, total",SP.POP.TOTL,China,CHN,1371860000
"Population, total",SP.POP.TOTL,Colombia,COL,46677947
"Population, total",SP.POP.TOTL,Comoros,COM,714612
"Population, total",SP.POP.TOTL,"Congo, Dem. Rep.",COD,76035588
"Population, total",SP.POP.TOTL,"Congo, Rep.",COG,4944861
"Population, total",SP.POP.TOTL,Costa Rica,CRI,4844288
"Population, total",SP.POP.TOTL,Cote d'Ivoire,CIV,22995555
"Population, total",SP.POP.TOTL,Croatia,HRV,4238389
"Population, total",SP.POP.TOTL,Cuba,CUB,11332026
"Population, total",SP.POP.TOTL,Curacao,CUW,155909
"Population, total",SP.POP.TOTL,Cyprus,CYP,1176995
"Population, total",SP.POP.TOTL,Czechia,CZE,10525347
"Population, total",SP.POP.TOTL,Denmark,DNK,5643475
"Population, total",SP.POP.TOTL,Djibouti,DJI,989087
"Population, total",SP.POP.TOTL,Dominica,DMA,69371
"Population, total",SP.POP.TOTL,Dominican Republic,DOM,10282115
"Population, total",SP.POP.TOTL,Ecuador,ECU,15957994
"Population, total",SP.POP.TOTL,"Egypt, Arab Rep.",EGY,95592324
"Population, total",SP.POP.TOTL,El Salvador,SLV,6209526
"Population, total",SP.POP.TOTL,Equatorial Guinea,GNQ,1295183
"Population, total",SP.POP.TOTL,Eritrea,ERI,3323425
"Population, total",SP.POP.TOTL,Estonia,EST,1314545
"Population, total",SP.POP.TOTL,Eswatini,SWZ,1125865
"Population, total",SP.POP.TOTL,Ethiopia,ETH,99746766
"Population, total",SP.POP.TOTL,Faroe Islands,FRO,48465
"Population, total",SP.POP.TOTL,Fiji,FJI,915560
"Population, total",SP.POP.TOTL,Finland,FIN,5461512
"Population, total",SP.POP.TOTL,France,FRA,66312067
"Population, total",SP.POP.TOTL,French Polynesia,PYF,289873
"Population, total",SP.POP.TOTL,Gabon,GAB,1966855
"Population, total",SP.POP.TOTL,"Gambia, The",GMB,2189019
"Population, total",SP.POP.TOTL,Georgia,GEO,3719414
"Population, total",SP.POP.TOTL,Germany,DEU,80982500
"Population, total",SP.POP.TOTL,Ghana,GHA,28196358
"Population, total",SP.POP.TOTL,Gibraltar,GIB,32452
"Population, total",SP.POP.TOTL,Greece,GRC,10892413
"Population, total",SP.POP.TOTL,Greenland,GRL,56295
"Population, total",SP.POP.TOTL,Grenada,GRD,117972
"Population, total",SP.POP.TOTL,Guam,GUM,167543
"Population, total",SP.POP.TOTL,Guatemala,GTM,15306316
"Population, total",SP.POP.TOTL,Guinea,GIN,11333365
"Population, total",SP.POP.TOTL,Guinea-Bissau,GNB,1743309
"Population, total",SP.POP.TOTL,Guyana,GUY,751115
"Population, total",SP.POP.TOTL,Haiti,HTI,10412740
"Population, total",SP.POP.TOTL,Honduras,HND,9127846
"Population, total",SP.POP.TOTL,"Hong Kong SAR, China",HKG,7229500
"Population, total",SP.POP.TOTL,Hungary,HUN,9866468
"Population, total",SP.POP.TOTL,Iceland,ISL,327386
"Population, total",SP.POP.TOTL,India,IND,1307246509
"Population, total",SP.POP.TOTL,Indonesia,IDN,256229761
"Population, total",SP.POP.TOTL,"Iran, Islamic Rep.",IRN,79961672
"Population, total",SP.POP.TOTL,Iraq,IRQ,36746488
"Population, total",SP.POP.TOTL,Ireland,IRL,4657740
"Population, total",SP.POP.TOTL,Isle of Man,IMN,83896
"Population, total",SP.POP.TOTL,Israel,ISR,8215700
"Population, total",SP.POP.TOTL,Italy,ITA,60789140
"Population, total",SP.POP.TOTL,Jamaica,JAM,2784543
"Population, total",SP.POP.TOTL,Japan,JPN,127276000
"Population, total",SP.POP.TOTL,Jordan,JOR,8658026
"Population, total",SP.POP.TOTL,Kazakhstan,KAZ,17288285
"Population, total",SP.POP.TOTL,Kenya,KEN,45831863
"Population, total",SP.POP.TOTL,Kiribati,KIR,114985
"Population, total",SP.POP.TOTL,"Korea, Dem. People's Rep.",PRK,25126131
"Population, total",SP.POP.TOTL,"Korea, Rep.",KOR,50746659
"Population, total",SP.POP.TOTL,Kosovo,XKX,1812771
"Population, total",SP.POP.TOTL,Kuwait,KWT,3761584
"Population, total",SP.POP.TOTL,Kyrgyz Republic,KGZ,5835500
"Population, total",SP.POP.TOTL,Lao PDR,LAO,6691454
"Population, total",SP.POP.TOTL,Latvia,LVA,1993782
"Population, total",SP.POP.TOTL,Lebanon,LBN,6274342
"Population, total",SP.POP.TOTL,Lesotho,LSO,2095242
"Population, total",SP.POP.TOTL,Liberia,LBR,4519398
"Population, total",SP.POP.TOTL,Libya,LBY,6097764
"Population, total",SP.POP.TOTL,Liechtenstein,LIE,37096
"Population, total",SP.POP.TOTL,Lithuania,LTU,2932367
"Population, total",SP.POP.TOTL,Luxembourg,LUX,556319
"Population, total",SP.POP.TOTL,"Macao SAR, China",MAC,604167
"Population, total",SP.POP.TOTL,Madagascar,MDG,24215976
"Population, total",SP.POP.TOTL,Malawi,MWI,16477966
"Population, total",SP.POP.TOTL,Malaysia,MYS,30606459
"Population, total",SP.POP.TOTL,Maldives,MDV,416738
"Population, total",SP.POP.TOTL,Mali,MLI,17551814
"Population, total",SP.POP.TOTL,Malta,MLT,434558
"Population, total",SP.POP.TOTL,Marshall Islands,MHL,50419
"Population, total",SP.POP.TOTL,Mauritania,MRT,3843174
"Population, total",SP.POP.TOTL,Mauritius,MUS,1261208
"Population, total",SP.POP.TOTL,Mexico,MEX,118755887
"Population, total",SP.POP.TOTL,"Micronesia, Fed. Sts.",FSM,109024
"Population, total",SP.POP.TOTL,Moldova,MDA,2857815
"Population, total",SP.POP.TOTL,Monaco,MCO,36110
"Population, total",SP.POP.TOTL,Mongolia,MNG,2902823
"Population, total",SP.POP.TOTL,Montenegro,MNE,621810
"Population, total",SP.POP.TOTL,Morocco,MAR,34248603
"Population, total",SP.POP.TOTL,Mozambique,MOZ,26038704
"Population, total",SP.POP.TOTL,Myanmar,MMR,51072436
"Population, total",SP.POP.TOTL,Namibia,NAM,2243001
"Population, total",SP.POP.TOTL,Nauru,NRU,10940
"Population, total",SP.POP.TOTL,Nepal,NPL,27462106
"Population, total",SP.POP.TOTL,Netherlands,NLD,16865008
"Population, total",SP.POP.TOTL,New Caledonia,NCL,268050
"Population, total",SP.POP.TOTL,New Zealand,NZL,4516500
"Population, total",SP.POP.TOTL,Nicaragua,NIC,6208676
"Population, total",SP.POP.TOTL,Niger,NER,19372014
"Population, total",SP.POP.TOTL,Nigeria,NGA,179379016
"Population, total",SP.POP.TOTL,North Macedonia,MKD,2067471
"Population, total",SP.POP.TOTL,Northern Mariana Islands,MNP,51856
"Population, total",SP.POP.TOTL,Norway,NOR,5137232
"Population, total",SP.POP.TOTL,Oman,OMN,4009267
"Population, total",SP.POP.TOTL,Pakistan,PAK,208251628
"Population, total",SP.POP.TOTL,Palau,PLW,17796
"Population, total",SP.POP.TOTL,Panama,PAN,3888793
"Population, total",SP.POP.TOTL,Papua New Guinea,PNG,8464153
"Population, total",SP.POP.TOTL,Paraguay,PRY,6090721
"Population, total",SP.POP.TOTL,Peru,PER,30353951
"Population, total",SP.POP.TOTL,Philippines,PHL,101325201
"Population, total",SP.POP.TOTL,Poland,POL,38011735
"Population, total",SP.POP.TOTL,Portugal,PRT,10401062
"Population, total",SP.POP.TOTL,Puerto Rico,PRI,3534874
"Population, total",SP.POP.TOTL,Qatar,QAT,2214465
"Population, total",SP.POP.TOTL,Romania,ROU,19908979
"Population, total",SP.POP.TOTL,Russian Federation,RUS,143819667
"Population, total",SP.POP.TOTL,Rwanda,RWA,11368451
"Population, total",SP.POP.TOTL,Samoa,WSM,201757
"Population, total",SP.POP.TOTL,San Marino,SMR,33389
"Population, total",SP.POP.TOTL,Sao Tome and Principe,STP,197497
"Population, total",SP.POP.TOTL,Saudi Arabia,SAU,32125564
"Population, total",SP.POP.TOTL,Senegal,SEN,13970308
"Population, total",SP.POP.TOTL,Serbia,SRB,7130576
"Population, total",SP.POP.TOTL,Seychelles,SYC,91359
"Population, total",SP.POP.TOTL,Sierra Leone,SLE,7140688
"Population, total",SP.POP.TOTL,Singapore,SGP,5469724
"Population, total",SP.POP.TOTL,Sint Maarten (Dutch part),SXM,37685
"Population, total",SP.POP.TOTL,Slovak Republic,SVK,5418649
"Population, total",SP.POP.TOTL,Slovenia,SVN,2061980
"Population, total",SP.POP.TOTL,Solomon Islands,SLB,597375
"Population, total",SP.POP.TOTL,Somalia,SOM,13309235
"Population, total",SP.POP.TOTL,South Africa,ZAF,54729551
"Population, total",SP.POP.TOTL,South Sudan,SSD,11213284
"Population, total",SP.POP.TOTL,Spain,ESP,46480882
"Population, total",SP.POP.TOTL,Sri Lanka,LKA,21239457
"Population, total",SP.POP.TOTL,St. Kitts and Nevis,KNA,47789
"Population, total",SP.POP.TOTL,St. Lucia,LCA,174804
"Population, total",SP.POP.TOTL,St. Martin (French part),MAF,35261
"Population, total",SP.POP.TOTL,St. Vincent and the Grenadines,VCT,106912
"Population, total",SP.POP.TOTL,Sudan,SDN,37003245
"Population, total",SP.POP.TOTL,Suriname,SUR,569682
"Population, total",SP.POP.TOTL,Sweden,SWE,9696110
"Population, total",SP.POP.TOTL,Switzerland,CHE,8188649
"Population, total",SP.POP.TOTL,Syrian Arab Republic,SYR,20072232
"Population, total",SP.POP.TOTL,Tajikistan,TJK,8326348
"Population, total",SP.POP.TOTL,Tanzania,TZA,50814552
"Population, total",SP.POP.TOTL,Thailand,THA,69960943
"Population, total",SP.POP.TOTL,Timor-Leste,TLS,1184830
"Population, total",SP.POP.TOTL,Togo,TGO,7288383
"Population, total",SP.POP.TOTL,Tonga,TON,106626
"Population, total",SP.POP.TOTL,Trinidad and Tobago,TTO,1450661
"Population, total",SP.POP.TOTL,Tunisia,TUN,11428948
"Population, total",SP.POP.TOTL,Turkiye,TUR,77181884
"Population, total",SP.POP.TOTL,Turkmenistan,TKM,5663152
"Population, total",SP.POP.TOTL,Turks and Caicos Islands,TCA,34985
"Population, total",SP.POP.TOTL,Tuvalu,TUV,10899
"Population, total",SP.POP.TOTL,Uganda,UGA,36336539
"Population, total",SP.POP.TOTL,Ukraine,UKR,45272155
"Population, total",SP.POP.TOTL,United Arab Emirates,ARE,8835951
"Population, total",SP.POP.TOTL,United Kingdom,GBR,64602298
"Population, total",SP.POP.TOTL,United States,USA,318386329
"Population, total",SP.POP.TOTL,Uruguay,URY,3391662
"Population, total",SP.POP.TOTL,Uzbekistan,UZB,30757700
"Population, total",SP.POP.TOTL,Vanuatu,VUT,269927
"Population, total",SP.POP.TOTL,"Venezuela, RB",VEN,30193258
"Population, total",SP.POP.TOTL,Viet Nam,VNM,91235504
"Population, total",SP.POP.TOTL,Virgin Islands (U.S.),VIR,107882
"Population, total",SP.POP.TOTL,West Bank and Gaza,PSE,4173398
"Population, total",SP.POP.TOTL,"Yemen, Rep.",YEM,27753304
"Population, total",SP.POP.TOTL,Zambia,ZMB,15737793
"Population, total",SP.POP.TOTL,Zimbabwe,ZWE,13855753
Land area (sq. km),AG.LND.TOTL.K2,Afghanistan,AFG,652230
Land area (sq. km),AG.LND.TOTL.K2,Albania,ALB,27400
Land area (sq. km),AG.LND.TOTL.K2,Algeria,DZA,2381740
Land area (sq. km),AG.LND.TOTL.K2,American Samoa,ASM,200
Land area (sq. km),AG.LND.TOTL.K2,Andorra,AND,470
Land area (sq. km),AG.LND.TOTL.K2,Angola,AGO,1246700
Land area (sq. km),AG.LND.TOTL.K2,Antigua and Barbuda,ATG,440
Land area (sq. km),AG.LND.TOTL.K2,Argentina,ARG,2736690
Land area (sq. km),AG.LND.TOTL.K2,Armenia,ARM,28470
Land area (sq. km),AG.LND.TOTL.K2,Aruba,ABW,180
Land area (sq. km),AG.LND.TOTL.K2,Australia,AUS,7682300
Land area (sq. km),AG.LND.TOTL.K2,Austria,AUT,82520
Land area (sq. km),AG.LND.TOTL.K2,Azerbaijan,AZE,82663
Land area (sq. km),AG.LND.TOTL.K2,"Bahamas, The",BHS,10010
Land area (sq. km),AG.LND.TOTL.K2,Bahrain,BHR,771
Land area (sq. km),AG.LND.TOTL.K2,Bangladesh,BGD,130170
Land area (sq. km),AG.LND.TOTL.K2,Barbados,BRB,430
Land area (sq. km),AG.LND.TOTL.K2,Belarus,BLR,202973
Land area (sq. km),AG.LND.TOTL.K2,Belgium,BEL,30280
Land area (sq. km),AG.LND.TOTL.K2,Belize,BLZ,22810
Land area (sq. km),AG.LND.TOTL.K2,Benin,BEN,112760
Land area (sq. km),AG.LND.TOTL.K2,Bermuda,BMU,54
Land area (sq. km),AG.LND.TOTL.K2,Bhutan,BTN,38117
Land area (sq. km),AG.LND.TOTL.K2,Bolivia,BOL,1083300
Land area (sq. km),AG.LND.TOTL.K2,Bosnia and Herzegovina,BIH,51200
Land area (sq. km),AG.LND.TOTL.K2,Botswana,BWA,566730
Land area (sq. km),AG.LND.TOTL.K2,Brazil,BRA,8358140
Land area (sq. km),AG.LND.TOTL.K2,British Virgin Islands,VGB,150
Land area (sq. km),AG.LND.TOTL.K2,Brunei Darussalam,BRN,5270
Land area (sq. km),AG.LND.TOTL.K2,Bulgaria,BGR,108560
Land area (sq. km),AG.LND.TOTL.K2,Burkina Faso,BFA,273600
Land area (sq. km),AG.LND.TOTL.K2,Burundi,BDI,25680
Land area (sq. km),AG.LND.TOTL.K2,Cabo Verde,CPV,4030
Land area (sq. km),AG.LND.TOTL.K2,Cambodia,KHM,176520
Land area (sq. km),AG.LND.TOTL.K2,Cameroon,CMR,472710
Land area (sq. km),AG.LND.TOTL.K2,Canada,CAN,8965590
Land area (sq. km),AG.LND.TOTL.K2,Cayman Islands,CYM,240
Land area (sq. km),AG.LND.TOTL.K2,Central African Republic,CAF,622980
Land area (sq. km),AG.LND.TOTL.K2,Chad,TCD,1259200
Land area (sq. km),AG.LND.TOTL.K2,Channel Islands,CHI,198
Land area (sq. km),AG.LND.TOTL.K2,Chile,CHL,743532
Land area (sq. km),AG.LND.TOTL.K2,China,CHN,9388211
Land area (sq. km),AG.LND.TOTL.K2,Colombia,COL,1109500
Land area (sq. km),AG.LND.TOTL.K2,Comoros,COM,1861
Land area (sq. km),AG.LND.TOTL.K2,"Congo, Dem. Rep.",COD,2267050
Land area (sq. km),AG.LND.TOTL.K2,"Congo, Rep.",COG,341500
Land area (sq. km),AG.LND.TOTL.K2,Costa Rica,CRI,51060
Land area (sq. km),AG.LND.TOTL.K2,Cote d'Ivoire,CIV,318000
Land area (sq. km),AG.LND.TOTL.K2,Croatia,HRV,55964
Land area (sq. km),AG.LND.TOTL.K2,Cuba,CUB,104020
Land area (sq. km),AG.LND.TOTL.K2,Curacao,CUW,444
Land area (sq. km),AG.LND.TOTL.K2,Cyprus,CYP,9240
Land area (sq. km),AG.LND.TOTL.K2,Czechia,CZE,77220
Land area (sq. km),AG.LND.TOTL.K2,Denmark,DNK,40000
Land area (sq. km),AG.LND.TOTL.K2,Djibouti,DJI,23180
Land area (sq. km),AG.LND.TOTL.K2,Dominica,DMA,750
Land area (sq. km),AG.LND.TOTL.K2,Dominican Republic,DOM,48310
Land area (sq. km),AG.LND.TOTL.K2,Ecuador,ECU,248360
Land area (sq. km),AG.LND.TOTL.K2,"Egypt, Arab Rep.",EGY,995450
Land area (sq. km),AG.LND.TOTL.K2,El Salvador,SLV,20720
Land area (sq. km),AG.LND.TOTL.K2,Equatorial Guinea,GNQ,28050
Land area (sq. km),AG.LND.TOTL.K2,Eritrea,ERI,121036.185
Land area (sq. km),AG.LND.TOTL.K2,Estonia,EST,43470
Land area (sq. km),AG.LND.TOTL.K2,Eswatini,SWZ,17200
Land area (sq. km),AG.LND.TOTL.K2,Ethiopia,ETH,1128538.282
Land area (sq. km),AG.LND.TOTL.K2,Faroe Islands,FRO,1396
Land area (sq. km),AG.LND.TOTL.K2,Fiji,FJI,18270
Land area (sq. km),AG.LND.TOTL.K2,Finland,FIN,303890
Land area (sq. km),AG.LND.TOTL.K2,France,FRA,547557
Land area (sq. km),AG.LND.TOTL.K2,French Polynesia,PYF,3471
Land area (sq. km),AG.LND.TOTL.K2,Gabon,GAB,257670
Land area (sq. km),AG.LND.TOTL.K2,"Gambia, The",GMB,10120
Land area (sq. km),AG.LND.TOTL.K2,Georgia,GEO,69490
Land area (sq. km),AG.LND.TOTL.K2,Germany,DEU,348900
Land area (sq. km),AG.LND.TOTL.K2,Ghana,GHA,227540
Land area (sq. km),AG.LND.TOTL.K2,Gibraltar,GIB,10
Land area (sq. km),AG.LND.TOTL.K2,Greece,GRC,128900
Land area (sq. km),AG.LND.TOTL.K2,Greenland,GRL,410450
Land area (sq. km),AG.LND.TOTL.K2,Grenada,GRD,340
Land area (sq. km),AG.LND.TOTL.K2,Guam,GUM,540
Land area (sq. km),AG.LND.TOTL.K2,Guatemala,GTM,107160
Land area (sq. km),AG.LND.TOTL.K2,Guinea,GIN,245720
Land area (sq. km),AG.LND.TOTL.K2,Guinea-Bissau,GNB,28120
Land area (sq. km),AG.LND.TOTL.K2,Guyana,GUY,196850
Land area (sq. km),AG.LND.TOTL.K2,Haiti,HTI,27560
Land area (sq. km),AG.LND.TOTL.K2,Honduras,HND,111890
Land area (sq. km),AG.LND.TOTL.K2,"Hong Kong SAR, China",HKG,1050
Land area (sq. km),AG.LND.TOTL.K2,Hungary,HUN,91260
Land area (sq. km),AG.LND.TOTL.K2,Iceland,ISL,100250
Land area (sq. km),AG.LND.TOTL.K2,India,IND,2973190
Land area (sq. km),AG.LND.TOTL.K2,Indonesia,IDN,1877519
Land area (sq. km),AG.LND.TOTL.K2,"Iran, Islamic Rep.",IRN,1628760
Land area (sq. km),AG.LND.TOTL.K2,Iraq,IRQ,434128
Land area (sq. km),AG.LND.TOTL.K2,Ireland,IRL,68890
Land area (sq. km),AG.LND.TOTL.K2,Isle of Man,IMN,570
Land area (sq. km),AG.LND.TOTL.K2,Israel,ISR,21640
Land area (sq. km),AG.LND.TOTL.K2,Italy,ITA,295718
Land area (sq. km),AG.LND.TOTL.K2,Jamaica,JAM,10830
Land area (sq. km),AG.LND.TOTL.K2,Japan,JPN,364500
Land area (sq. km),AG.LND.TOTL.K2,Jordan,JOR,88780
Land area (sq. km),AG.LND.TOTL.K2,Kazakhstan,KAZ,2699700
Land area (sq. km),AG.LND.TOTL.K2,Kenya,KEN,569140
Land area (sq. km),AG.LND.TOTL.K2,Kiribati,KIR,810
Land area (sq. km),AG.LND.TOTL.K2,"Korea, Dem. People's Rep.",PRK,120410
Land area (sq. km),AG.LND.TOTL.K2,"Korea, Rep.",KOR,97430
Land area (sq. km),AG.LND.TOTL.K2,Kosovo,XKX,..
Land area (sq. km),AG.LND.TOTL.K2,Kuwait,KWT,17820
Land area (sq. km),AG.LND.TOTL.K2,Kyrgyz Republic,KGZ,191800
Land area (sq. km),AG.LND.TOTL.K2,Lao PDR,LAO,230800
Land area (sq. km),AG.LND.TOTL.K2,Latvia,LVA,62227
Land area (sq. km),AG.LND.TOTL.K2,Lebanon,LBN,10230
Land area (sq. km),AG.LND.TOTL.K2,Lesotho,LSO,30360
Land area (sq. km),AG.LND.TOTL.K2,Liberia,LBR,96320
Land area (sq. km),AG.LND.TOTL.K2,Libya,LBY,1759540
Land area (sq. km),AG.LND.TOTL.K2,Liechtenstein,LIE,160
Land area (sq. km),AG.LND.TOTL.K2,Lithuania,LTU,62650
Land area (sq. km),AG.LND.TOTL.K2,Luxembourg,LUX,2574.46
Land area (sq. km),AG.LND.TOTL.K2,"Macao SAR, China",MAC,30.3
Land area (sq. km),AG.LND.TOTL.K2,Madagascar,MDG,581800
Land area (sq. km),AG.LND.TOTL.K2,Malawi,MWI,94280
Land area (sq. km),AG.LND.TOTL.K2,Malaysia,MYS,328550
Land area (sq. km),AG.LND.TOTL.K2,Maldives,MDV,300
Land area (sq. km),AG.LND.TOTL.K2,Mali,MLI,1220190
Land area (sq. km),AG.LND.TOTL.K2,Malta,MLT,320
Land area (sq. km),AG.LND.TOTL.K2,Marshall Islands,MHL,180
Land area (sq. km),AG.LND.TOTL.K2,Mauritania,MRT,1030700
Land area (sq. km),AG.LND.TOTL.K2,Mauritius,MUS,1997
Land area (sq. km),AG.LND.TOTL.K2,Mexico,MEX,1943950
Land area (sq. km),AG.LND.TOTL.K2,"Micronesia, Fed. Sts.",FSM,700
Land area (sq. km),AG.LND.TOTL.K2,Moldova,MDA,32880
Land area (sq. km),AG.LND.TOTL.K2,Monaco,MCO,2.027
Land area (sq. km),AG.LND.TOTL.K2,Mongolia,MNG,1557252.921
Land area (sq. km),AG.LND.TOTL.K2,Montenegro,MNE,13450
Land area (sq. km),AG.LND.TOTL.K2,Morocco,MAR,446300
Land area (sq. km),AG.LND.TOTL.K2,Mozambique,MOZ,786380
Land area (sq. km),AG.LND.TOTL.K2,Myanmar,MMR,653080
Land area (sq. km),AG.LND.TOTL.K2,Namibia,NAM,823290
Land area (sq. km),AG.LND.TOTL.K2,Nauru,NRU,20
Land area (sq. km),AG.LND.TOTL.K2,Nepal,NPL,143350
